TickerS,Ticker,,
$TGOC,TGOC,"""$TGOC"",","""TGOC"","
$TGODF,TGODF,"""$TGODF"",","""TGODF"","
$TGONF,TGONF,"""$TGONF"",","""TGONF"","
$TGOPF,TGOPF,"""$TGOPF"",","""TGOPF"","
$TGOPY,TGOPY,"""$TGOPY"",","""TGOPY"","
$TGOSF,TGOSF,"""$TGOSF"",","""TGOSF"","
$TGOSY,TGOSY,"""$TGOSY"",","""TGOSY"","
$TGOWF,TGOWF,"""$TGOWF"",","""TGOWF"","
$TGRAF,TGRAF,"""$TGRAF"",","""TGRAF"","
$TGRGF,TGRGF,"""$TGRGF"",","""TGRGF"","
$TGRLF,TGRLF,"""$TGRLF"",","""TGRLF"","
$TGRNF,TGRNF,"""$TGRNF"",","""TGRNF"","
$TGRO,TGRO,"""$TGRO"",","""TGRO"","
$TGRP,TGRP,"""$TGRP"",","""TGRP"","
$TGRPQ,TGRPQ,"""$TGRPQ"",","""TGRPQ"","
$TGRR,TGRR,"""$TGRR"",","""TGRR"","
$TGRRF,TGRRF,"""$TGRRF"",","""TGRRF"","
$TGRUF,TGRUF,"""$TGRUF"",","""TGRUF"","
$TGRVF,TGRVF,"""$TGRVF"",","""TGRVF"","
$TGSEF,TGSEF,"""$TGSEF"",","""TGSEF"","
$TGSGY,TGSGY,"""$TGSGY"",","""TGSGY"","
$TGSI,TGSI,"""$TGSI"",","""TGSI"","
$TGSNF,TGSNF,"""$TGSNF"",","""TGSNF"","
$TGTI,TGTI,"""$TGTI"",","""TGTI"","
$TGTL,TGTL,"""$TGTL"",","""TGTL"","
$TGTMD,TGTMD,"""$TGTMD"",","""TGTMD"","
$TGTMF,TGTMF,"""$TGTMF"",","""TGTMF"","
$TGTNF,TGTNF,"""$TGTNF"",","""TGTNF"","
$TGTS,TGTS,"""$TGTS"",","""TGTS"","
$TGVI,TGVI,"""$TGVI"",","""TGVI"","
$TGVN,TGVN,"""$TGVN"",","""TGVN"","
$TGVSF,TGVSF,"""$TGVSF"",","""TGVSF"","
$TGWEF,TGWEF,"""$TGWEF"",","""TGWEF"","
$TGWWF,TGWWF,"""$TGWWF"",","""TGWWF"","
$TGXSF,TGXSF,"""$TGXSF"",","""TGXSF"","
$THAFF,THAFF,"""$THAFF"",","""THAFF"","
$THAHF,THAHF,"""$THAHF"",","""THAHF"","
$THBIF,THBIF,"""$THBIF"",","""THBIF"","
$THBIY,THBIY,"""$THBIY"",","""THBIY"","
$THBRF,THBRF,"""$THBRF"",","""THBRF"","
$THCBF,THCBF,"""$THCBF"",","""THCBF"","
$THCC,THCC,"""$THCC"",","""THCC"","
$THCG,THCG,"""$THCG"",","""THCG"","
$THCIQ,THCIQ,"""$THCIQ"",","""THCIQ"","
$THCR,THCR,"""$THCR"",","""THCR"","
$THCT,THCT,"""$THCT"",","""THCT"","
$THCZ,THCZ,"""$THCZ"",","""THCZ"","
$THDDY,THDDY,"""$THDDY"",","""THDDY"","
$THDOQ,THDOQ,"""$THDOQ"",","""THDOQ"","
$THDS,THDS,"""$THDS"",","""THDS"","
$THEGQ,THEGQ,"""$THEGQ"",","""THEGQ"","
$THEO,THEO,"""$THEO"",","""THEO"","
$THER,THER,"""$THER"",","""THER"","
$THERF,THERF,"""$THERF"",","""THERF"","
$THES,THES,"""$THES"",","""THES"","
$THFNF,THFNF,"""$THFNF"",","""THFNF"","
$THFRF,THFRF,"""$THFRF"",","""THFRF"","
$THFWF,THFWF,"""$THFWF"",","""THFWF"","
$THGHY,THGHY,"""$THGHY"",","""THGHY"","
$THGMF,THGMF,"""$THGMF"",","""THGMF"","
$THGPF,THGPF,"""$THGPF"",","""THGPF"","
$THIXF,THIXF,"""$THIXF"",","""THIXF"","
$THIXY,THIXY,"""$THIXY"",","""THIXY"","
$THKKF,THKKF,"""$THKKF"",","""THKKF"","
$THKLF,THKLF,"""$THKLF"",","""THKLF"","
$THKLY,THKLY,"""$THKLY"",","""THKLY"","
$THKUF,THKUF,"""$THKUF"",","""THKUF"","
$THKUY,THKUY,"""$THKUY"",","""THKUY"","
$THKYF,THKYF,"""$THKYF"",","""THKYF"","
$THLC,THLC,"""$THLC"",","""THLC"","
$THLEF,THLEF,"""$THLEF"",","""THLEF"","
$THLEY,THLEY,"""$THLEY"",","""THLEY"","
$THLGF,THLGF,"""$THLGF"",","""THLGF"","
$THLLY,THLLY,"""$THLLY"",","""THLLY"","
$THLM,THLM,"""$THLM"",","""THLM"","
$THLPF,THLPF,"""$THLPF"",","""THLPF"","
$THLRF,THLRF,"""$THLRF"",","""THLRF"","
$THLT,THLT,"""$THLT"",","""THLT"","
$THMC,THMC,"""$THMC"",","""THMC"","
$THMD,THMD,"""$THMD"",","""THMD"","
$THME,THME,"""$THME"",","""THME"","
$THMG,THMG,"""$THMG"",","""THMG"","
$THMMF,THMMF,"""$THMMF"",","""THMMF"","
$THMMQ,THMMQ,"""$THMMQ"",","""THMMQ"","
$THMNF,THMNF,"""$THMNF"",","""THMNF"","
$THMNY,THMNY,"""$THMNY"",","""THMNY"","
$THMOQ,THMOQ,"""$THMOQ"",","""THMOQ"","
$THMPQ,THMPQ,"""$THMPQ"",","""THMPQ"","
$THMR,THMR,"""$THMR"",","""THMR"","
$THMRQ,THMRQ,"""$THMRQ"",","""THMRQ"","
$THNCF,THNCF,"""$THNCF"",","""THNCF"","
$THNKQ,THNKQ,"""$THNKQ"",","""THNKQ"","
$THNMQ,THNMQ,"""$THNMQ"",","""THNMQ"","
$THNOF,THNOF,"""$THNOF"",","""THNOF"","
$THNPF,THNPF,"""$THNPF"",","""THNPF"","
$THNPY,THNPY,"""$THNPY"",","""THNPY"","
$THNRF,THNRF,"""$THNRF"",","""THNRF"","
$THNS,THNS,"""$THNS"",","""THNS"","
$THNUY,THNUY,"""$THNUY"",","""THNUY"","
$THNVF,THNVF,"""$THNVF"",","""THNVF"","
$THNZF,THNZF,"""$THNZF"",","""THNZF"","
$THOEF,THOEF,"""$THOEF"",","""THOEF"","
$THOGF,THOGF,"""$THOGF"",","""THOGF"","
$THOPF,THOPF,"""$THOPF"",","""THOPF"","
$THORF,THORF,"""$THORF"",","""THORF"","
$THOXF,THOXF,"""$THOXF"",","""THOXF"","
$THPAF,THPAF,"""$THPAF"",","""THPAF"","
$THPFF,THPFF,"""$THPFF"",","""THPFF"","
$THPHF,THPHF,"""$THPHF"",","""THPHF"","
$THPTF,THPTF,"""$THPTF"",","""THPTF"","
$THQIQ,THQIQ,"""$THQIQ"",","""THQIQ"","
$THQQF,THQQF,"""$THQQF"",","""THQQF"","
$THRA,THRA,"""$THRA"",","""THRA"","
$THRF,THRF,"""$THRF"",","""THRF"","
$THRGF,THRGF,"""$THRGF"",","""THRGF"","
$THRI,THRI,"""$THRI"",","""THRI"","
$THRLF,THRLF,"""$THRLF"",","""THRLF"","
$THRO,THRO,"""$THRO"",","""THRO"","
$THRPF,THRPF,"""$THRPF"",","""THRPF"","
$THRR,THRR,"""$THRR"",","""THRR"","
$THRRD,THRRD,"""$THRRD"",","""THRRD"","
$THRSF,THRSF,"""$THRSF"",","""THRSF"","
$THRV,THRV,"""$THRV"",","""THRV"","
$THRYF,THRYF,"""$THRYF"",","""THRYF"","
$THRYW,THRYW,"""$THRYW"",","""THRYW"","
$THSGF,THSGF,"""$THSGF"",","""THSGF"","
$THST,THST,"""$THST"",","""THST"","
$THTI,THTI,"""$THTI"",","""THTI"","
$THTLF,THTLF,"""$THTLF"",","""THTLF"","
$THTNF,THTNF,"""$THTNF"",","""THTNF"","
$THTPF,THTPF,"""$THTPF"",","""THTPF"","
$THUPY,THUPY,"""$THUPY"",","""THUPY"","
$THURF,THURF,"""$THURF"",","""THURF"","
$THVB,THVB,"""$THVB"",","""THVB"","
$THVGF,THVGF,"""$THVGF"",","""THVGF"","
$THVUF,THVUF,"""$THVUF"",","""THVUF"","
$THVW,THVW,"""$THVW"",","""THVW"","
$THWI,THWI,"""$THWI"",","""THWI"","
$THWKF,THWKF,"""$THWKF"",","""THWKF"","
$THXBY,THXBY,"""$THXBY"",","""THXBY"","
$THXCP,THXCP,"""$THXCP"",","""THXCP"","
$THXPF,THXPF,"""$THXPF"",","""THXPF"","
$THYCF,THYCF,"""$THYCF"",","""THYCF"","
$THYCY,THYCY,"""$THYCY"",","""THYCY"","
$THYFF,THYFF,"""$THYFF"",","""THYFF"","
$THYOF,THYOF,"""$THYOF"",","""THYOF"","
$TIACF,TIACF,"""$TIACF"",","""TIACF"","
$TIAIY,TIAIY,"""$TIAIY"",","""TIAIY"","
$TIAJF,TIAJF,"""$TIAJF"",","""TIAJF"","
$TIAMF,TIAMF,"""$TIAMF"",","""TIAMF"","
$TIANF,TIANF,"""$TIANF"",","""TIANF"","
$TIAOF,TIAOF,"""$TIAOF"",","""TIAOF"","
$TIBMF,TIBMF,"""$TIBMF"",","""TIBMF"","
$TICJ,TICJ,"""$TICJ"",","""TICJ"","
$TIDE,TIDE,"""$TIDE"",","""TIDE"","
$TIDZQ,TIDZQ,"""$TIDZQ"",","""TIDZQ"","
$TIEFF,TIEFF,"""$TIEFF"",","""TIEFF"","
$TIEKF,TIEKF,"""$TIEKF"",","""TIEKF"","
$TIELP,TIELP,"""$TIELP"",","""TIELP"","
$TIEMF,TIEMF,"""$TIEMF"",","""TIEMF"","
$TIER,TIER,"""$TIER"",","""TIER"","
$TIEUF,TIEUF,"""$TIEUF"",","""TIEUF"","
$TIFUF,TIFUF,"""$TIFUF"",","""TIFUF"","
$TIGC,TIGC,"""$TIGC"",","""TIGC"","
$TIGCF,TIGCF,"""$TIGCF"",","""TIGCF"","
$TIGE,TIGE,"""$TIGE"",","""TIGE"","
$TIGGF,TIGGF,"""$TIGGF"",","""TIGGF"","
$TIGLF,TIGLF,"""$TIGLF"",","""TIGLF"","
$TIGR,TIGR,"""$TIGR"",","""TIGR"","
$TIGRF,TIGRF,"""$TIGRF"",","""TIGRF"","
$TIHC,TIHC,"""$TIHC"",","""TIHC"","
$TIHE,TIHE,"""$TIHE"",","""TIHE"","
$TIHGF,TIHGF,"""$TIHGF"",","""TIHGF"","
$TIHRF,TIHRF,"""$TIHRF"",","""TIHRF"","
$TIIAY,TIIAY,"""$TIIAY"",","""TIIAY"","
$TIIDF,TIIDF,"""$TIIDF"",","""TIIDF"","
$TIKK,TIKK,"""$TIKK"",","""TIKK"","
$TIKRF,TIKRF,"""$TIKRF"",","""TIKRF"","
$TILCF,TILCF,"""$TILCF"",","""TILCF"","
$TIMCF,TIMCF,"""$TIMCF"",","""TIMCF"","
$TIMGF,TIMGF,"""$TIMGF"",","""TIMGF"","
$TIMNF,TIMNF,"""$TIMNF"",","""TIMNF"","
$TIMTF,TIMTF,"""$TIMTF"",","""TIMTF"","
$TINKF,TINKF,"""$TINKF"",","""TINKF"","
$TINLF,TINLF,"""$TINLF"",","""TINLF"","
$TINLY,TINLY,"""$TINLY"",","""TINLY"","
$TINN,TINN,"""$TINN"",","""TINN"","
$TINNF,TINNF,"""$TINNF"",","""TINNF"","
$TINO,TINO,"""$TINO"",","""TINO"","
$TINTF,TINTF,"""$TINTF"",","""TINTF"","
$TINV,TINV,"""$TINV"",","""TINV"","
$TIPGF,TIPGF,"""$TIPGF"",","""TIPGF"","
$TIPNF,TIPNF,"""$TIPNF"",","""TIPNF"","
$TIPS,TIPS,"""$TIPS"",","""TIPS"","
$TIPUF,TIPUF,"""$TIPUF"",","""TIPUF"","
$TIRSF,TIRSF,"""$TIRSF"",","""TIRSF"","
$TIRTZ,TIRTZ,"""$TIRTZ"",","""TIRTZ"","
$TISCF,TISCF,"""$TISCF"",","""TISCF"","
$TISCY,TISCY,"""$TISCY"",","""TISCY"","
$TISDZ,TISDZ,"""$TISDZ"",","""TISDZ"","
$TISG,TISG,"""$TISG"",","""TISG"","
$TISM,TISM,"""$TISM"",","""TISM"","
$TISNF,TISNF,"""$TISNF"",","""TISNF"","
$TISUQ,TISUQ,"""$TISUQ"",","""TISUQ"","
$TITAF,TITAF,"""$TITAF"",","""TITAF"","
$TITCF,TITCF,"""$TITCF"",","""TITCF"","
$TITCY,TITCY,"""$TITCY"",","""TITCY"","
$TITMF,TITMF,"""$TITMF"",","""TITMF"","
$TITT,TITT,"""$TITT"",","""TITT"","
$TITUF,TITUF,"""$TITUF"",","""TITUF"","
$TITXD,TITXD,"""$TITXD"",","""TITXD"","
$TIUM,TIUM,"""$TIUM"",","""TIUM"","
$TIVU,TIVU,"""$TIVU"",","""TIVU"","
$TIXC,TIXC,"""$TIXC"",","""TIXC"","
$TIXXF,TIXXF,"""$TIXXF"",","""TIXXF"","
$TIZAF,TIZAF,"""$TIZAF"",","""TIZAF"","
$TJBH,TJBH,"""$TJBH"",","""TJBH"","
$TJIPF,TJIPF,"""$TJIPF"",","""TJIPF"","
$TJNGF,TJNGF,"""$TJNGF"",","""TJNGF"","
$TJRRF,TJRRF,"""$TJRRF"",","""TJRRF"","
$TJRUF,TJRUF,"""$TJRUF"",","""TJRUF"","
$TJSAF,TJSAF,"""$TJSAF"",","""TJSAF"","
$TJSCF,TJSCF,"""$TJSCF"",","""TJSCF"","
$TJSS,TJSS,"""$TJSS"",","""TJSS"","
$TJZHF,TJZHF,"""$TJZHF"",","""TJZHF"","
$TKAGY,TKAGY,"""$TKAGY"",","""TKAGY"","
$TKAMY,TKAMY,"""$TKAMY"",","""TKAMY"","
$TKAT,TKAT,"""$TKAT"",","""TKAT"","
$TKAYF,TKAYF,"""$TKAYF"",","""TKAYF"","
$TKAYY,TKAYY,"""$TKAYY"",","""TKAYY"","
$TKBIF,TKBIF,"""$TKBIF"",","""TKBIF"","
$TKCBF,TKCBF,"""$TKCBF"",","""TKCBF"","
$TKCBY,TKCBY,"""$TKCBY"",","""TKCBY"","
$TKCI,TKCI,"""$TKCI"",","""TKCI"","
$TKCID,TKCID,"""$TKCID"",","""TKCID"","
$TKCOF,TKCOF,"""$TKCOF"",","""TKCOF"","
$TKCPF,TKCPF,"""$TKCPF"",","""TKCPF"","
$TKCZF,TKCZF,"""$TKCZF"",","""TKCZF"","
$TKECF,TKECF,"""$TKECF"",","""TKECF"","
$TKECY,TKECY,"""$TKECY"",","""TKECY"","
$TKER,TKER,"""$TKER"",","""TKER"","
$TKFHY,TKFHY,"""$TKFHY"",","""TKFHY"","
$TKFOY,TKFOY,"""$TKFOY"",","""TKFOY"","
$TKFTF,TKFTF,"""$TKFTF"",","""TKFTF"","
$TKGBF,TKGBF,"""$TKGBF"",","""TKGBF"","
$TKGBY,TKGBY,"""$TKGBY"",","""TKGBY"","
$TKGL,TKGL,"""$TKGL"",","""TKGL"","
$TKGN,TKGN,"""$TKGN"",","""TKGN"","
$TKGSF,TKGSF,"""$TKGSF"",","""TKGSF"","
$TKGSY,TKGSY,"""$TKGSY"",","""TKGSY"","
$TKGZY,TKGZY,"""$TKGZY"",","""TKGZY"","
$TKHGF,TKHGF,"""$TKHGF"",","""TKHGF"","
$TKHIF,TKHIF,"""$TKHIF"",","""TKHIF"","
$TKHL,TKHL,"""$TKHL"",","""TKHL"","
$TKHVF,TKHVF,"""$TKHVF"",","""TKHVF"","
$TKHVY,TKHVY,"""$TKHVY"",","""TKHVY"","
$TKIAF,TKIAF,"""$TKIAF"",","""TKIAF"","
$TKII,TKII,"""$TKII"",","""TKII"","
$TKINF,TKINF,"""$TKINF"",","""TKINF"","
$TKIYF,TKIYF,"""$TKIYF"",","""TKIYF"","
$TKKHF,TKKHF,"""$TKKHF"",","""TKKHF"","
$TKKIF,TKKIF,"""$TKKIF"",","""TKKIF"","
$TKLEF,TKLEF,"""$TKLEF"",","""TKLEF"","
$TKLS,TKLS,"""$TKLS"",","""TKLS"","
$TKMAF,TKMAF,"""$TKMAF"",","""TKMAF"","
$TKMD,TKMD,"""$TKMD"",","""TKMD"","
$TKMGF,TKMGF,"""$TKMGF"",","""TKMGF"","
$TKMJF,TKMJF,"""$TKMJF"",","""TKMJF"","
$TKMRD,TKMRD,"""$TKMRD"",","""TKMRD"","
$TKMU,TKMU,"""$TKMU"",","""TKMU"","
$TKNOF,TKNOF,"""$TKNOF"",","""TKNOF"","
$TKNTF,TKNTF,"""$TKNTF"",","""TKNTF"","
$TKOBF,TKOBF,"""$TKOBF"",","""TKOBF"","
$TKOI,TKOI,"""$TKOI"",","""TKOI"","
$TKOLF,TKOLF,"""$TKOLF"",","""TKOLF"","
$TKOMF,TKOMF,"""$TKOMF"",","""TKOMF"","
$TKOMY,TKOMY,"""$TKOMY"",","""TKOMY"","
$TKOPF,TKOPF,"""$TKOPF"",","""TKOPF"","
$TKPHF,TKPHF,"""$TKPHF"",","""TKPHF"","
$TKPOY,TKPOY,"""$TKPOY"",","""TKPOY"","
$TKPPY,TKPPY,"""$TKPPY"",","""TKPPY"","
$TKPYY,TKPYY,"""$TKPYY"",","""TKPYY"","
$TKRFF,TKRFF,"""$TKRFF"",","""TKRFF"","
$TKRKF,TKRKF,"""$TKRKF"",","""TKRKF"","
$TKRUF,TKRUF,"""$TKRUF"",","""TKRUF"","
$TKSHF,TKSHF,"""$TKSHF"",","""TKSHF"","
$TKSKF,TKSKF,"""$TKSKF"",","""TKSKF"","
$TKSMF,TKSMF,"""$TKSMF"",","""TKSMF"","
$TKSRY,TKSRY,"""$TKSRY"",","""TKSRY"","
$TKSTF,TKSTF,"""$TKSTF"",","""TKSTF"","
$TKTCY,TKTCY,"""$TKTCY"",","""TKTCY"","
$TKTDF,TKTDF,"""$TKTDF"",","""TKTDF"","
$TKTDQ,TKTDQ,"""$TKTDQ"",","""TKTDQ"","
$TKTKF,TKTKF,"""$TKTKF"",","""TKTKF"","
$TKTL,TKTL,"""$TKTL"",","""TKTL"","
$TKUMF,TKUMF,"""$TKUMF"",","""TKUMF"","
$TKURF,TKURF,"""$TKURF"",","""TKURF"","
$TKWAF,TKWAF,"""$TKWAF"",","""TKWAF"","
$TKXHF,TKXHF,"""$TKXHF"",","""TKXHF"","
$TKYEF,TKYEF,"""$TKYEF"",","""TKYEF"","
$TKYLF,TKYLF,"""$TKYLF"",","""TKYLF"","
$TKYMF,TKYMF,"""$TKYMF"",","""TKYMF"","
$TKYMY,TKYMY,"""$TKYMY"",","""TKYMY"","
$TKYOF,TKYOF,"""$TKYOF"",","""TKYOF"","
$TKYRF,TKYRF,"""$TKYRF"",","""TKYRF"","
$TKYVF,TKYVF,"""$TKYVF"",","""TKYVF"","
$TKYVY,TKYVY,"""$TKYVY"",","""TKYVY"","
$TKYYF,TKYYF,"""$TKYYF"",","""TKYYF"","
$TLAFF,TLAFF,"""$TLAFF"",","""TLAFF"","
$TLAG,TLAG,"""$TLAG"",","""TLAG"","
$TLATF,TLATF,"""$TLATF"",","""TLATF"","
$TLCC,TLCC,"""$TLCC"",","""TLCC"","
$TLCO,TLCO,"""$TLCO"",","""TLCO"","
$TLCTF,TLCTF,"""$TLCTF"",","""TLCTF"","
$TLCVF,TLCVF,"""$TLCVF"",","""TLCVF"","
$TLDE,TLDE,"""$TLDE"",","""TLDE"","
$TLDG,TLDG,"""$TLDG"",","""TLDG"","
$TLDN,TLDN,"""$TLDN"",","""TLDN"","
$TLEIY,TLEIY,"""$TLEIY"",","""TLEIY"","
$TLFA,TLFA,"""$TLFA"",","""TLFA"","
$TLFE,TLFE,"""$TLFE"",","""TLFE"","
$TLFTD,TLFTD,"""$TLFTD"",","""TLFTD"","
$TLFTF,TLFTF,"""$TLFTF"",","""TLFTF"","
$TLFX,TLFX,"""$TLFX"",","""TLFX"","
$TLGAF,TLGAF,"""$TLGAF"",","""TLGAF"","
$TLGHF,TLGHF,"""$TLGHF"",","""TLGHF"","
$TLGHY,TLGHY,"""$TLGHY"",","""TLGHY"","
$TLGI,TLGI,"""$TLGI"",","""TLGI"","
$TLGN,TLGN,"""$TLGN"",","""TLGN"","
$TLGRF,TLGRF,"""$TLGRF"",","""TLGRF"","
$TLGTQ,TLGTQ,"""$TLGTQ"",","""TLGTQ"","
$TLIF,TLIF,"""$TLIF"",","""TLIF"","
$TLIGF,TLIGF,"""$TLIGF"",","""TLIGF"","
$TLIHF,TLIHF,"""$TLIHF"",","""TLIHF"","
$TLIOF,TLIOF,"""$TLIOF"",","""TLIOF"","
$TLKAF,TLKAF,"""$TLKAF"",","""TLKAF"","
$TLKGY,TLKGY,"""$TLKGY"",","""TLKGY"","
$TLKMF,TLKMF,"""$TLKMF"",","""TLKMF"","
$TLKTF,TLKTF,"""$TLKTF"",","""TLKTF"","
$TLLEQ,TLLEQ,"""$TLLEQ"",","""TLLEQ"","
$TLLFF,TLLFF,"""$TLLFF"",","""TLLFF"","
$TLLGF,TLLGF,"""$TLLGF"",","""TLLGF"","
$TLLS,TLLS,"""$TLLS"",","""TLLS"","
$TLLTF,TLLTF,"""$TLLTF"",","""TLLTF"","
$TLLXY,TLLXY,"""$TLLXY"",","""TLLXY"","
$TLLYF,TLLYF,"""$TLLYF"",","""TLLYF"","
$TLLZD,TLLZD,"""$TLLZD"",","""TLLZD"","
$TLLZF,TLLZF,"""$TLLZF"",","""TLLZF"","
$TLMIF,TLMIF,"""$TLMIF"",","""TLMIF"","
$TLMMF,TLMMF,"""$TLMMF"",","""TLMMF"","
$TLNFF,TLNFF,"""$TLNFF"",","""TLNFF"","
$TLNPF,TLNPF,"""$TLNPF"",","""TLNPF"","
$TLNT,TLNT,"""$TLNT"",","""TLNT"","
$TLNUD,TLNUD,"""$TLNUD"",","""TLNUD"","
$TLNX,TLNX,"""$TLNX"",","""TLNX"","
$TLOFF,TLOFF,"""$TLOFF"",","""TLOFF"","
$TLOG,TLOG,"""$TLOG"",","""TLOG"","
$TLOOD,TLOOD,"""$TLOOD"",","""TLOOD"","
$TLOOF,TLOOF,"""$TLOOF"",","""TLOOF"","
$TLPC,TLPC,"""$TLPC"",","""TLPC"","
$TLPEQ,TLPEQ,"""$TLPEQ"",","""TLPEQ"","
$TLPFF,TLPFF,"""$TLPFF"",","""TLPFF"","
$TLPFY,TLPFY,"""$TLPFY"",","""TLPFY"","
$TLPH,TLPH,"""$TLPH"",","""TLPH"","
$TLPPF,TLPPF,"""$TLPPF"",","""TLPPF"","
$TLPYD,TLPYD,"""$TLPYD"",","""TLPYD"","
$TLQGF,TLQGF,"""$TLQGF"",","""TLQGF"","
$TLRDQ,TLRDQ,"""$TLRDQ"",","""TLRDQ"","
$TLRN,TLRN,"""$TLRN"",","""TLRN"","
$TLRRD,TLRRD,"""$TLRRD"",","""TLRRD"","
$TLRRF,TLRRF,"""$TLRRF"",","""TLRRF"","
$TLRS,TLRS,"""$TLRS"",","""TLRS"","
$TLSMF,TLSMF,"""$TLSMF"",","""TLSMF"","
$TLSNF,TLSNF,"""$TLSNF"",","""TLSNF"","
$TLSNY,TLSNY,"""$TLSNY"",","""TLSNY"","
$TLSOF,TLSOF,"""$TLSOF"",","""TLSOF"","
$TLSRP,TLSRP,"""$TLSRP"",","""TLSRP"","
$TLSS,TLSS,"""$TLSS"",","""TLSS"","
$TLSSF,TLSSF,"""$TLSSF"",","""TLSSF"","
$TLST,TLST,"""$TLST"",","""TLST"","
$TLSTF,TLSTF,"""$TLSTF"",","""TLSTF"","
$TLSW,TLSW,"""$TLSW"",","""TLSW"","
$TLSXF,TLSXF,"""$TLSXF"",","""TLSXF"","
$TLSYY,TLSYY,"""$TLSYY"",","""TLSYY"","
$TLTFF,TLTFF,"""$TLTFF"",","""TLTFF"","
$TLTHF,TLTHF,"""$TLTHF"",","""TLTHF"","
$TLTM,TLTM,"""$TLTM"",","""TLTM"","
$TLTPF,TLTPF,"""$TLTPF"",","""TLTPF"","
$TLTXQ,TLTXQ,"""$TLTXQ"",","""TLTXQ"","
$TLTZF,TLTZF,"""$TLTZF"",","""TLTZF"","
$TLTZY,TLTZY,"""$TLTZY"",","""TLTZY"","
$TLUXF,TLUXF,"""$TLUXF"",","""TLUXF"","
$TLVA,TLVA,"""$TLVA"",","""TLVA"","
$TLVCF,TLVCF,"""$TLVCF"",","""TLVCF"","
$TLVLF,TLVLF,"""$TLVLF"",","""TLVLF"","
$TLVTF,TLVTF,"""$TLVTF"",","""TLVTF"","
$TLWDF,TLWDF,"""$TLWDF"",","""TLWDF"","
$TLXLF,TLXLF,"""$TLXLF"",","""TLXLF"","
$TLXLY,TLXLY,"""$TLXLY"",","""TLXLY"","
$TLXMF,TLXMF,"""$TLXMF"",","""TLXMF"","
$TLXPF,TLXPF,"""$TLXPF"",","""TLXPF"","
$TLXTQ,TLXTQ,"""$TLXTQ"",","""TLXTQ"","
$TLYN,TLYN,"""$TLYN"",","""TLYN"","
$TMAK,TMAK,"""$TMAK"",","""TMAK"","
$TMANQ,TMANQ,"""$TMANQ"",","""TMANQ"","
$TMASF,TMASF,"""$TMASF"",","""TMASF"","
$TMASW,TMASW,"""$TMASW"",","""TMASW"","
$TMAYF,TMAYF,"""$TMAYF"",","""TMAYF"","
$TMBAF,TMBAF,"""$TMBAF"",","""TMBAF"","
$TMBBF,TMBBF,"""$TMBBF"",","""TMBBF"","
$TMBBY,TMBBY,"""$TMBBY"",","""TMBBY"","
$TMBCF,TMBCF,"""$TMBCF"",","""TMBCF"","
$TMBLP,TMBLP,"""$TMBLP"",","""TMBLP"","
$TMBLQ,TMBLQ,"""$TMBLQ"",","""TMBLQ"","
$TMBXD,TMBXD,"""$TMBXD"",","""TMBXD"","
$TMBXF,TMBXF,"""$TMBXF"",","""TMBXF"","
$TMCE,TMCE,"""$TMCE"",","""TMCE"","
$TMCFF,TMCFF,"""$TMCFF"",","""TMCFF"","
$TMCGF,TMCGF,"""$TMCGF"",","""TMCGF"","
$TMCGY,TMCGY,"""$TMCGY"",","""TMCGY"","
$TMCO,TMCO,"""$TMCO"",","""TMCO"","
$TMCV,TMCV,"""$TMCV"",","""TMCV"","
$TMCVP,TMCVP,"""$TMCVP"",","""TMCVP"","
$TMEB,TMEB,"""$TMEB"",","""TMEB"","
$TMED,TMED,"""$TMED"",","""TMED"","
$TMEEF,TMEEF,"""$TMEEF"",","""TMEEF"","
$TMEG,TMEG,"""$TMEG"",","""TMEG"","
$TMEN,TMEN,"""$TMEN"",","""TMEN"","
$TMFGF,TMFGF,"""$TMFGF"",","""TMFGF"","
$TMFXF,TMFXF,"""$TMFXF"",","""TMFXF"","
$TMFZ,TMFZ,"""$TMFZ"",","""TMFZ"","
$TMGEF,TMGEF,"""$TMGEF"",","""TMGEF"","
$TMGG,TMGG,"""$TMGG"",","""TMGG"","
$TMGI,TMGI,"""$TMGI"",","""TMGI"","
$TMGOF,TMGOF,"""$TMGOF"",","""TMGOF"","
$TMGTF,TMGTF,"""$TMGTF"",","""TMGTF"","
$TMGU,TMGU,"""$TMGU"",","""TMGU"","
$TMGY,TMGY,"""$TMGY"",","""TMGY"","
$TMIBF,TMIBF,"""$TMIBF"",","""TMIBF"","
$TMICF,TMICF,"""$TMICF"",","""TMICF"","
$TMICY,TMICY,"""$TMICY"",","""TMICY"","
$TMIGF,TMIGF,"""$TMIGF"",","""TMIGF"","
$TMILF,TMILF,"""$TMILF"",","""TMILF"","
$TMIN,TMIN,"""$TMIN"",","""TMIN"","
$TMIX,TMIX,"""$TMIX"",","""TMIX"","
$TMJG,TMJG,"""$TMJG"",","""TMJG"","
$TMKOL,TMKOL,"""$TMKOL"",","""TMKOL"","
$TMKOY,TMKOY,"""$TMKOY"",","""TMKOY"","
$TMKXY,TMKXY,"""$TMKXY"",","""TMKXY"","
$TMLL,TMLL,"""$TMLL"",","""TMLL"","
$TMLN,TMLN,"""$TMLN"",","""TMLN"","
$TMLSF,TMLSF,"""$TMLSF"",","""TMLSF"","
$TMLVF,TMLVF,"""$TMLVF"",","""TMLVF"","
$TMMFF,TMMFF,"""$TMMFF"",","""TMMFF"","
